timestamp,hosts_analyzed,records_processed,analysis_time
2026-03-08T05:47:22.616905,3,121,0.0178
2026-03-08T05:47:23.236453,3,121,0.0222
2026-03-08T05:47:23.514412,3,121,0.0183
2026-03-08T05:47:23.683423,3,121,0.0264
2026-03-08T05:47:23.847399,3,121,0.0260
2026-03-08T05:47:23.986050,3,121,0.0308
2026-03-08T05:47:24.141753,3,121,0.0251
2026-03-08T05:47:24.350406,3,121,0.0254
2026-03-08T05:47:24.459243,3,121,0.0254
2026-03-08T05:47:24.594068,3,121,0.0210
2026-03-08T05:47:24.734968,3,121,0.0180
2026-03-08T05:47:24.883072,3,121,0.0193
2026-03-08T05:47:25.034446,3,121,0.0210
2026-03-08T05:47:25.228704,3,121,0.0184
2026-03-08T05:47:25.363949,3,121,0.0173
2026-03-08T05:47:25.522311,3,121,0.0193
2026-03-08T05:47:25.672281,3,121,0.0199
2026-03-08T05:47:25.831828,3,121,0.0246
2026-03-08T05:47:25.977435,3,122,0.0219
2026-03-08T05:47:26.145750,3,122,0.0268
2026-03-08T05:47:26.317450,3,122,0.0239
2026-03-08T05:47:26.480717,3,122,0.0210
2026-03-08T05:47:26.653511,3,122,0.0207
2026-03-08T05:47:26.751018,3,122,0.0200
2026-03-08T05:47:26.936446,3,124,0.0188
2026-03-08T05:47:27.091980,3,124,0.0247
2026-03-08T05:47:27.282876,3,124,0.0172
2026-03-08T05:47:27.439123,3,124,0.0228
2026-03-08T05:47:27.611654,3,124,0.0198
2026-03-08T05:47:27.772056,3,124,0.0205
2026-03-08T05:47:27.964421,3,125,0.0178
2026-03-08T05:47:28.162468,3,125,0.0184
2026-03-08T05:47:28.326188,3,125,0.0183
2026-03-08T05:47:28.509623,3,125,0.0166
2026-03-08T05:47:28.720155,3,125,0.0171
2026-03-08T05:47:28.869155,3,125,0.0182
2026-03-08T05:47:29.045314,3,125,0.0159
2026-03-08T05:47:29.247485,3,125,0.0181
2026-03-08T05:47:29.453081,3,125,0.0221
2026-03-08T05:47:29.594322,3,125,0.0176
2026-03-08T05:47:29.759090,3,125,0.0196
2026-03-08T05:47:29.912081,3,125,0.0181
2026-03-08T05:47:30.100116,3,125,0.0209
2026-03-08T05:47:30.295734,3,125,0.0198
2026-03-08T05:47:30.496061,3,125,0.0177
2026-03-08T05:47:30.652350,3,125,0.0168
2026-03-08T05:47:30.822297,3,125,0.0226
2026-03-08T05:47:30.994180,3,125,0.0170
2026-03-08T05:47:31.294621,3,125,0.0178
2026-03-08T05:47:31.486223,3,125,0.0185
2026-03-08T05:47:31.643453,3,125,0.0182
2026-03-08T05:47:31.834811,3,125,0.0205
2026-03-08T05:47:31.983004,3,126,0.0215
2026-03-08T05:47:42.899299,3,132,0.0168
2026-03-08T05:48:16.645263,4,154,0.0224
2026-03-08T05:48:17.303460,4,154,0.0252
2026-03-08T05:48:17.633321,4,156,0.0184
2026-03-08T05:48:19.618422,4,158,0.0328
2026-03-08T05:48:20.989987,4,158,0.0273
2026-03-08T05:48:21.985779,4,158,0.0269
2026-03-08T05:48:42.961594,4,172,0.0242
2026-03-08T05:49:43.026721,4,206,0.0203
2026-03-08T05:50:43.089724,4,245,0.0198
2026-03-08T05:51:43.160293,4,283,0.0208
2026-03-08T05:52:43.234890,4,321,0.0270
2026-03-08T05:53:43.315103,4,358,0.0294
2026-03-08T05:54:29.317998,4,385,0.0456
2026-03-08T05:54:43.387385,4,391,0.0236
2026-03-08T05:55:43.473862,4,429,0.0288
2026-03-08T05:56:43.557486,4,465,0.0321
2026-03-08T05:57:43.634990,4,502,0.0244
2026-03-08T05:57:59.966284,4,509,0.0476
2026-03-08T05:58:01.509291,4,511,0.0463
2026-03-08T05:58:02.417678,4,511,0.0376
2026-03-08T05:58:04.138343,4,511,0.0305
2026-03-08T05:58:04.812188,4,511,0.0338
2026-03-08T05:58:05.503684,4,512,0.0284
2026-03-08T05:58:06.056005,4,514,0.0305
2026-03-08T05:58:06.646997,4,514,0.0289
2026-03-08T05:58:07.150275,4,515,0.0305
2026-03-08T05:58:07.662353,4,515,0.0326
2026-03-08T05:58:08.153349,4,517,0.0325
2026-03-08T05:58:08.603038,4,517,0.0289
2026-03-08T05:58:09.083490,4,517,0.0324
2026-03-08T05:58:09.500057,4,517,0.0316
2026-03-08T05:58:09.896800,4,517,0.0335
2026-03-08T05:58:10.336665,4,517,0.0305
2026-03-08T05:58:10.687922,4,517,0.0318
2026-03-08T05:58:10.938920,4,517,0.0314
2026-03-08T05:58:11.242663,4,517,0.0328
2026-03-08T05:58:12.094630,4,518,0.0356
2026-03-08T05:58:12.786911,4,518,0.0317
2026-03-08T05:58:13.398723,4,518,0.0340
2026-03-08T05:58:43.721146,4,537,0.0325
2026-03-08T05:59:43.803686,4,574,0.0285
2026-03-08T06:00:43.878212,4,612,0.0284
2026-03-08T06:01:31.020373,4,641,0.0276
2026-03-08T06:01:31.736683,4,641,0.0390
2026-03-08T06:01:32.687966,4,642,0.0374
2026-03-08T06:01:32.875761,4,642,0.0317
2026-03-08T06:01:33.038371,4,642,0.0303
2026-03-08T06:01:33.197362,4,642,0.0360
2026-03-08T06:01:43.957747,4,648,0.0306
2026-03-08T06:02:44.031291,4,686,0.0259
2026-03-08T06:03:44.107162,4,719,0.0276
2026-03-08T06:04:44.183645,4,756,0.0283
2026-03-08T06:05:44.257931,4,794,0.0290
2026-03-08T06:06:44.334675,4,830,0.0292
2026-03-08T06:07:44.430433,4,866,0.0367
2026-03-08T06:08:44.516708,4,900,0.0339
2026-03-08T06:09:44.603162,4,934,0.0355
2026-03-08T06:10:44.678685,4,972,0.0266
2026-03-08T06:11:44.753693,4,1008,0.0282
2026-03-08T06:12:44.833907,3,1044,0.0293
2026-03-08T06:13:44.920557,3,1061,0.0353
2026-03-08T06:14:44.999305,2,1065,0.0291
2026-03-08T06:14:57.120329,2,1068,0.0345
2026-03-08T06:14:57.836470,2,1066,0.0364
2026-03-08T06:14:58.428094,2,1065,0.0341
2026-03-08T06:14:58.910784,2,1067,0.0321
2026-03-08T06:14:59.373147,2,1067,0.0333
2026-03-08T06:14:59.820961,2,1069,0.0348
2026-03-08T06:15:00.183918,2,1069,0.0343
2026-03-08T06:15:00.490061,2,1069,0.0318
2026-03-08T06:15:00.781139,2,1071,0.0328
2026-03-08T06:15:00.955920,2,1071,0.0351
2026-03-08T06:15:01.138971,2,1071,0.0351
2026-03-08T06:15:01.307429,2,1071,0.0387
2026-03-08T06:15:01.440084,2,1071,0.0346
2026-03-08T06:15:01.596478,2,1071,0.0305
2026-03-08T06:15:01.785170,2,1073,0.0346
2026-03-08T06:15:01.960078,2,1073,0.0413
2026-03-08T06:15:02.091857,2,1073,0.0318
2026-03-08T06:15:02.240700,2,1073,0.0401
2026-03-08T06:15:02.412246,2,1073,0.0414
2026-03-08T06:15:45.078175,2,1078,0.0358
2026-03-08T07:57:29.049331,1,13,0.0560
2026-03-08T07:57:57.496374,1,28,0.0620
2026-03-08T07:57:59.366793,1,29,0.0181
2026-03-08T07:58:00.175298,1,29,0.0178
2026-03-08T07:58:00.718130,1,29,0.0165
2026-03-08T07:58:01.139714,1,30,0.0140
2026-03-08T07:58:01.502205,1,30,0.0190
2026-03-08T07:58:29.233291,1,47,0.0816
2026-03-08T07:59:29.295033,1,85,0.0192
2026-03-08T07:59:43.866285,1,92,0.0234
2026-03-08T07:59:47.471809,1,96,0.0415
2026-03-08T07:59:48.771493,1,96,0.0347
2026-03-08T07:59:49.705319,1,96,0.0363
2026-03-08T07:59:50.480420,1,96,0.0318
2026-03-08T07:59:53.193184,1,98,0.0541
2026-03-08T07:59:54.894563,1,98,0.0312
2026-03-08T07:59:56.079484,1,98,0.0256
2026-03-08T07:59:56.935587,1,99,0.0352
2026-03-08T07:59:57.842527,1,101,0.0253
2026-03-08T08:00:43.935444,1,129,0.0198
2026-03-08T08:01:44.038552,2,167,0.0144
2026-03-08T08:02:44.103051,2,206,0.0203
2026-03-08T08:03:44.168017,2,242,0.0216
2026-03-08T08:04:44.232840,2,277,0.0187
2026-03-08T08:05:44.288369,2,314,0.0131
2026-03-08T08:06:44.342850,2,351,0.0136
2026-03-08T08:07:44.398740,2,388,0.0170
2026-03-08T08:08:44.462175,2,424,0.0224
2026-03-08T13:48:58.119941,2,2,0.0070
2026-03-08T13:49:58.248534,3,29,0.0387
2026-03-08T13:50:58.343308,3,42,0.0219
2026-03-08T13:51:58.428315,3,44,0.0227
2026-03-08T13:52:58.495725,3,44,0.0179
2026-03-08T13:53:58.564001,5,51,0.0224
2026-03-08T13:54:58.635718,5,53,0.0225
2026-03-08T13:55:58.712753,5,59,0.0229
2026-03-08T13:56:58.803530,5,93,0.0292
2026-03-08T13:57:58.918652,5,125,0.0268
2026-03-08T13:58:58.998368,5,157,0.0271
2026-03-08T13:59:59.066475,5,184,0.0241
2026-03-08T14:00:59.159626,5,214,0.0266
2026-03-08T14:01:59.244383,5,248,0.0282
2026-03-08T14:02:59.322385,5,284,0.0296
2026-03-08T14:03:59.401181,7,320,0.0328
2026-03-08T14:04:59.479902,7,350,0.0304
2026-03-08T14:05:59.573897,7,386,0.0346
2026-03-08T14:06:27.006524,7,399,0.1343
2026-03-08T14:06:29.634501,7,404,0.0738
2026-03-08T14:06:30.798639,7,404,0.0832
2026-03-08T14:06:31.894694,7,404,0.0705
2026-03-08T14:06:33.370344,7,405,0.0848
2026-03-08T14:06:34.615176,7,405,0.1170
2026-03-08T14:06:35.499483,7,406,0.0904
2026-03-08T14:06:39.537118,7,406,0.0323
2026-03-08T14:06:40.168153,7,406,0.0434
2026-03-08T14:06:40.660464,7,406,0.0411
2026-03-08T14:06:41.087151,7,408,0.0398
2026-03-08T14:06:41.423852,7,408,0.0641
2026-03-08T14:06:41.551581,7,408,0.0367
2026-03-08T14:06:41.703022,7,408,0.0415
2026-03-08T14:06:59.672451,7,420,0.0447
2026-03-08T14:07:59.797700,7,449,0.0533
2026-03-08T14:08:59.911075,7,480,0.0403
2026-03-08T14:10:00.009741,7,512,0.0357
2026-03-08T14:10:28.235533,7,533,0.0424
2026-03-08T14:10:28.763294,7,533,0.0365
2026-03-08T14:10:29.220942,7,533,0.0446
2026-03-08T14:10:29.385507,7,533,0.0440
2026-03-08T14:10:29.568982,7,533,0.0416
2026-03-08T14:10:29.852642,7,533,0.0343
2026-03-08T14:10:30.034353,7,533,0.0440
2026-03-08T14:10:30.431655,7,533,0.0369
2026-03-08T14:10:30.631575,7,533,0.0370
2026-03-08T14:10:30.914695,7,533,0.0414
2026-03-08T14:10:31.429806,7,534,0.0385
2026-03-08T14:10:31.940449,7,534,0.0438
2026-03-08T14:10:32.178381,7,534,0.0377
2026-03-08T14:10:32.391065,7,534,0.0366
2026-03-08T14:10:32.580125,7,534,0.0387
2026-03-08T14:10:32.764526,7,534,0.0394
2026-03-08T14:10:32.982492,7,534,0.0448
2026-03-08T14:10:33.175806,7,535,0.0371
2026-03-08T14:10:33.377617,7,535,0.0377
2026-03-08T14:10:33.692258,7,535,0.0388
2026-03-08T14:10:34.034293,7,535,0.0345
2026-03-08T14:10:34.279994,7,535,0.0389
2026-03-08T14:10:34.614892,7,535,0.0347
2026-03-08T14:10:35.050408,7,535,0.0363
2026-03-08T14:10:35.537275,7,535,0.0374
2026-03-08T14:10:35.943938,7,535,0.0397
2026-03-08T14:10:36.327052,7,535,0.0413
2026-03-08T14:10:36.559742,7,535,0.0385
2026-03-08T14:10:37.041046,7,535,0.0329
2026-03-08T14:10:37.450554,7,535,0.0400
2026-03-08T14:10:37.789462,7,535,0.0353
2026-03-08T14:10:37.978518,7,535,0.0367
2026-03-08T14:10:38.199494,7,535,0.0404
2026-03-08T14:10:38.543205,7,535,0.0426
2026-03-08T14:10:38.670695,7,535,0.0369
2026-03-08T14:10:40.984767,7,539,0.0407
2026-03-08T14:10:41.492340,7,539,0.0353
2026-03-08T14:10:41.914411,7,539,0.0386
2026-03-08T14:10:42.300426,7,539,0.0372
2026-03-08T14:11:00.108800,7,545,0.0387
2026-03-08T14:12:00.214188,7,575,0.0425
2026-03-08T14:13:00.319037,7,606,0.0388
2026-03-08T14:14:00.429028,7,636,0.0520
2026-03-08T14:14:16.761978,7,647,0.0469
2026-03-08T14:15:16.893469,7,678,0.0535
2026-03-08T14:16:17.006311,7,711,0.0400
2026-03-08T14:17:07.634362,7,741,0.0980
2026-03-08T14:17:15.069151,7,764,0.0555
2026-03-08T14:17:15.987316,7,764,0.0779
2026-03-08T14:17:16.697808,7,766,0.0764
2026-03-08T14:17:17.157253,7,766,0.0894
2026-03-08T14:17:17.219715,7,766,0.0805
2026-03-08T14:17:17.568163,7,766,0.0918
2026-03-08T14:17:17.746220,7,766,0.0977
2026-03-08T14:17:17.923159,7,766,0.0808
2026-03-08T14:17:18.074002,7,766,0.0653
2026-03-08T14:17:19.811878,7,772,0.1187
2026-03-08T14:17:21.360067,7,780,0.1020
2026-03-08T14:17:45.507763,7,802,0.0810
2026-03-08T14:17:47.700098,7,808,0.0824
2026-03-08T14:17:52.337270,7,812,0.0509
2026-03-08T14:17:52.973298,7,812,0.0451
2026-03-08T14:17:53.531847,7,812,0.0431
2026-03-08T14:17:54.016567,7,812,0.0520
2026-03-08T14:17:54.349919,7,812,0.0590
2026-03-08T14:17:54.557010,7,812,0.0554
2026-03-08T14:17:54.717977,7,812,0.0496
2026-03-08T14:17:54.887650,7,811,0.0467
2026-03-08T14:17:55.061144,7,811,0.0580
2026-03-08T14:17:55.223003,7,811,0.0506
2026-03-08T14:17:55.413283,7,811,0.0588
2026-03-08T14:17:55.590479,7,811,0.0773
2026-03-08T14:17:55.749940,7,815,0.0603
2026-03-08T14:17:55.954516,7,815,0.0515
2026-03-08T14:17:56.131701,7,815,0.0443
2026-03-08T14:17:56.325143,7,815,0.0513
2026-03-08T14:17:56.504481,7,815,0.0586
2026-03-08T14:17:56.841986,7,821,0.0605
2026-03-08T14:18:45.634177,7,860,0.0498
2026-03-08T14:19:45.747617,7,1016,0.0490
2026-03-08T14:20:45.851622,6,1178,0.0388
2026-03-08T14:21:45.959212,6,1337,0.0397
2026-03-08T14:22:10.546307,6,1392,0.5647
2026-03-08T14:23:10.653395,6,1530,0.0430
2026-03-08T14:24:11.276822,6,1653,0.5627
2026-03-08T14:25:11.400484,6,1696,0.0536
2026-03-08T14:27:38.585660,6,1666,0.5595
2026-03-08T14:27:42.061374,6,1669,0.5807
2026-03-08T14:27:44.619830,6,1668,0.0875
2026-03-08T14:27:46.017613,6,1668,0.0718
2026-03-08T14:27:51.580199,6,1670,0.0696
2026-03-08T14:27:52.713904,6,1670,0.0733
2026-03-08T14:28:08.949159,6,1672,0.0800
2026-03-08T14:28:10.827464,6,1672,0.0750
2026-03-08T14:28:11.183158,6,1672,0.0842
2026-03-08T14:28:11.597656,6,1673,0.0684
2026-03-08T14:28:13.214118,6,1673,0.0766
2026-03-08T14:28:15.361712,6,1674,0.0749
2026-03-08T14:28:17.115345,6,1674,0.0669
2026-03-08T14:28:18.942777,6,1670,0.0882
2026-03-08T14:28:20.263824,6,1671,0.0793
2026-03-08T14:28:32.937323,6,1673,0.0692
2026-03-08T14:28:38.713825,6,1672,0.0471
2026-03-08T14:29:13.697771,6,1684,0.0639
2026-03-08T14:29:14.617972,6,1684,0.0723
2026-03-08T14:29:16.424255,6,1685,0.0862
2026-03-08T14:29:17.188393,6,1685,0.0601
2026-03-08T14:29:18.289707,6,1685,0.0649
2026-03-08T14:29:19.301751,6,1685,0.0812
2026-03-08T14:29:20.125522,6,1684,0.0815
2026-03-08T14:29:20.959856,6,1685,0.0624
2026-03-08T14:29:22.709361,6,1684,0.0761
2026-03-08T14:29:39.329468,6,1682,0.5569
2026-03-08T14:29:41.481993,6,1684,0.0479
2026-03-08T14:29:45.374724,6,1684,0.5683
2026-03-08T14:30:39.450444,6,1692,0.0468
2026-03-08T14:31:00.477028,6,1701,0.0439
2026-03-08T14:31:00.866044,6,1701,0.0400
2026-03-08T14:31:01.166220,6,1700,0.0383
2026-03-08T14:31:01.331331,6,1700,0.0448
2026-03-08T14:31:40.066726,6,1712,0.5585
2026-03-08T14:31:53.474078,6,1713,0.0451
2026-03-08T14:31:54.015791,6,1712,0.0584
2026-03-08T14:31:55.914931,6,1712,0.0430
2026-03-08T14:31:56.455137,6,1712,0.0476
2026-03-08T14:31:56.630632,6,1712,0.0420
2026-03-08T14:31:56.805208,6,1712,0.0426
2026-03-08T14:31:56.952723,6,1712,0.0465
2026-03-08T14:31:57.101971,6,1712,0.0461
2026-03-08T14:31:57.256717,6,1713,0.0448
2026-03-08T14:31:57.428236,6,1713,0.0540
2026-03-08T14:31:57.571151,6,1713,0.0441
2026-03-08T14:31:57.756258,6,1713,0.0680
2026-03-08T14:31:57.927737,6,1713,0.0642
2026-03-08T14:31:58.118166,6,1713,0.0493
2026-03-08T14:31:58.311527,6,1713,0.0546
2026-03-08T14:31:58.490697,6,1713,0.0637
2026-03-08T14:31:58.641525,6,1713,0.0581
2026-03-08T14:31:58.778287,6,1713,0.0620
2026-03-08T14:31:59.074765,6,1713,0.0499
2026-03-08T14:31:59.242849,6,1713,0.0599
2026-03-08T14:31:59.411699,6,1713,0.0490
2026-03-08T14:31:59.584616,6,1713,0.0509
2026-03-08T14:31:59.752717,6,1713,0.0509
2026-03-08T14:31:59.973971,6,1713,0.0464
2026-03-08T14:32:00.295958,6,1713,0.0598
2026-03-08T14:32:00.606392,6,1714,0.0517
2026-03-08T14:32:00.794107,6,1714,0.0419
2026-03-08T14:32:01.472326,6,1714,0.0540
2026-03-08T14:32:01.758910,6,1714,0.0602
2026-03-08T14:32:02.068566,6,1714,0.0481
2026-03-08T14:32:04.537251,6,1716,0.0477
2026-03-08T14:32:05.135699,6,1715,0.0530
2026-03-08T14:32:05.685081,6,1716,0.0436
2026-03-08T14:32:06.237898,6,1715,0.0662
2026-03-08T14:32:06.696510,6,1717,0.0459
2026-03-08T14:32:07.149099,6,1717,0.0600
2026-03-08T14:32:07.664482,6,1716,0.0432
2026-03-08T14:32:08.812814,6,1715,0.0449
2026-03-08T14:32:40.171622,6,1713,0.0420
2026-03-08T14:33:40.791806,6,1713,0.5576
2026-03-08T14:34:40.910526,6,1719,0.0404
2026-03-08T14:35:41.525945,5,1721,0.5515
2026-03-08T14:36:41.618179,5,1725,0.0335
2026-03-08T14:37:42.249174,5,1736,0.5553
2026-03-08T14:38:42.338805,5,1741,0.0311
2026-03-08T14:39:42.939992,5,1747,0.5437
2026-03-08T14:40:43.048751,5,1749,0.0327
2026-03-08T14:41:43.651335,5,1760,0.5471
2026-03-08T14:42:43.750112,5,1768,0.0312
2026-03-08T14:43:44.352474,5,1776,0.5481
2026-03-08T14:44:13.385928,4,1771,0.5640
2026-03-08T14:44:58.749214,4,1775,0.5507
2026-03-08T14:45:01.894933,4,1778,0.6004
2026-03-08T14:45:03.770075,4,1775,0.0435
2026-03-08T14:45:05.266296,4,1775,0.0472
2026-03-08T14:45:06.741056,4,1776,0.0492
2026-03-08T14:45:08.029776,4,1776,0.0525
2026-03-08T14:45:09.677637,4,1776,0.0742
2026-03-08T14:45:10.929571,4,1776,0.0612
2026-03-08T14:45:28.249665,4,1770,0.5581
2026-03-08T14:45:41.738158,4,1772,0.5569
2026-03-08T14:45:46.218851,4,1775,0.5572
2026-03-08T14:46:41.825018,4,1783,0.0314
2026-03-08T14:47:42.462562,4,1758,0.5885
2026-03-08T14:48:42.546363,4,1725,0.0262
2026-03-08T14:49:43.144992,4,1570,0.5460
2026-03-08T14:50:43.226616,4,1437,0.0282
2026-03-08T14:51:43.813150,4,1323,0.5365
2026-03-08T14:52:43.894980,4,1212,0.0301
2026-03-08T14:53:44.479400,4,1118,0.5390
2026-03-08T14:54:44.554536,4,1092,0.0303
2026-03-08T14:55:45.159113,4,1086,0.5477
2026-03-08T14:56:45.260498,3,1120,0.0200
2026-03-08T14:57:45.845611,3,1140,0.5377
2026-03-08T14:58:13.717741,1,10,0.0139
2026-03-08T15:06:17.534092,2,302,0.0203
2026-03-08T15:07:17.602912,2,335,0.0223
2026-03-08T15:09:17.718608,2,408,0.0242
2026-03-08T15:29:27.750747,2,1080,0.0953
2026-03-08T15:30:10.636376,2,1085,0.0834
2026-03-08T15:30:15.782551,2,1078,0.1008
2026-03-08T15:30:17.096673,2,1078,0.0733
2026-03-08T15:30:18.784900,2,1080,0.0795
2026-03-08T15:30:28.622209,2,1077,0.0838
2026-03-08T18:00:57.242786,1,11,0.0429
2026-03-08T18:01:10.223659,1,17,0.0139
2026-03-08T18:01:11.225827,1,17,0.0128
2026-03-08T18:01:11.664759,1,17,0.0110
2026-03-08T18:01:11.857152,1,17,0.0136
2026-03-08T18:01:11.998089,1,17,0.0134
2026-03-08T18:01:12.240671,1,17,0.0127
2026-03-08T18:01:12.473860,1,17,0.0119
2026-03-08T18:01:12.710363,1,17,0.0129
2026-03-08T18:01:12.889274,1,18,0.0112
2026-03-08T18:01:13.085545,1,18,0.0121
2026-03-08T18:01:13.264782,1,18,0.0118
2026-03-08T18:01:13.409983,1,18,0.0141
2026-03-08T18:01:13.577935,1,18,0.0143
2026-03-08T18:01:13.777358,1,18,0.0179
2026-03-08T18:01:13.896961,1,18,0.0130
2026-03-08T18:01:57.309929,2,47,0.0271
2026-03-08T18:02:01.721071,2,49,0.0228
2026-03-08T18:02:03.131108,2,50,0.0249
2026-03-08T18:02:03.764827,2,50,0.0210
2026-03-08T18:02:04.267732,2,50,0.0238
2026-03-08T18:02:04.648787,2,50,0.0219
2026-03-08T18:02:04.907574,2,50,0.0193
2026-03-08T18:02:05.106242,2,50,0.0296
2026-03-08T18:02:05.369590,2,50,0.0289
2026-03-08T18:02:05.562851,2,50,0.0232
2026-03-08T18:02:05.752989,2,50,0.0200
2026-03-08T18:02:05.913604,2,50,0.0214
2026-03-08T18:02:06.103478,2,50,0.0202
2026-03-08T18:02:06.305138,2,50,0.0213
2026-03-08T18:02:06.500542,2,50,0.0205
2026-03-08T18:02:06.707161,2,50,0.0231
2026-03-08T18:02:07.513187,2,52,0.0235
2026-03-08T18:02:07.717241,2,52,0.0267
2026-03-08T18:02:07.936046,2,52,0.0276
2026-03-08T18:02:08.126995,2,52,0.0228
2026-03-08T18:02:08.315634,2,52,0.0195
2026-03-08T18:02:08.524201,2,52,0.0248
2026-03-08T18:02:08.684689,2,52,0.0295
2026-03-08T18:02:08.866188,2,52,0.0182
2026-03-08T18:02:09.019156,2,54,0.0221
2026-03-08T18:02:09.209647,2,54,0.0274
2026-03-08T18:02:09.418317,2,54,0.0279
2026-03-08T18:02:09.550830,2,54,0.0190
2026-03-08T18:02:09.758244,2,54,0.0231
2026-03-08T18:02:10.026623,2,54,0.0233
2026-03-08T18:02:10.704094,2,56,0.0190
2026-03-08T18:02:11.058593,2,56,0.0206
2026-03-08T18:02:11.369127,2,56,0.0256
2026-03-08T18:02:11.626630,2,56,0.0259
2026-03-08T18:02:11.904991,2,56,0.0241
2026-03-08T18:02:14.478429,2,56,0.0245
2026-03-08T18:02:14.945173,2,56,0.0209
2026-03-08T18:02:15.436744,2,57,0.0226
2026-03-08T18:02:15.969154,2,57,0.0270
2026-03-08T18:02:16.502884,2,57,0.0187
2026-03-08T18:02:16.964630,2,57,0.0223
2026-03-08T18:02:17.420403,2,58,0.0301
2026-03-08T18:02:17.855745,2,58,0.0223
2026-03-08T18:02:18.333343,2,58,0.0205
2026-03-08T18:02:18.713906,2,58,0.0209
2026-03-08T18:02:19.146594,2,58,0.0193
2026-03-08T18:02:19.590808,2,58,0.0266
2026-03-08T18:02:20.025334,2,58,0.0230
2026-03-08T18:02:20.517816,2,58,0.0195
2026-03-08T18:02:57.379769,2,83,0.0265
2026-03-08T18:03:57.445653,2,124,0.0209
2026-03-08T18:04:57.508617,2,160,0.0174
2026-03-08T18:05:57.576762,2,198,0.0261
2026-03-08T18:06:57.648593,2,231,0.0259
2026-03-08T18:07:57.722774,2,269,0.0304
2026-03-08T18:08:57.793927,2,306,0.0285
2026-03-08T18:09:57.877832,2,342,0.0321
2026-03-08T18:10:57.958769,2,379,0.0331
2026-03-08T18:11:58.045976,2,413,0.0327
2026-03-08T18:12:58.117858,2,448,0.0322
2026-03-08T18:13:58.196468,2,485,0.0322
2026-03-08T18:14:14.501730,1,496,0.0405
2026-03-08T18:15:14.600987,1,533,0.0495
2026-03-08T18:16:14.694678,1,569,0.0420
2026-03-08T18:17:14.787258,1,607,0.0410
2026-03-08T18:18:14.877752,1,640,0.0401
2026-03-08T18:19:14.969083,1,673,0.0481
2026-03-08T18:20:15.073603,1,710,0.0450
2026-03-08T18:21:15.184957,1,746,0.0566
2026-03-08T18:21:36.623320,1,762,0.0494
2026-03-08T18:21:43.434583,1,766,0.0705
2026-03-08T18:21:44.940941,1,766,0.0512
2026-03-08T18:21:45.984897,1,766,0.0539
2026-03-08T18:21:46.765683,1,766,0.0609
2026-03-08T18:21:48.357325,1,769,0.0530
2026-03-08T18:21:49.711667,1,771,0.0639
2026-03-08T18:21:55.667815,1,772,0.0470
2026-03-08T18:21:56.167494,1,772,0.0489
2026-03-08T18:21:56.423301,1,772,0.0482
2026-03-08T18:21:56.617577,1,772,0.0484
2026-03-08T18:21:56.811104,1,772,0.0438
2026-03-08T18:21:57.032958,1,773,0.0463
2026-03-08T18:21:57.223184,1,773,0.0522
2026-03-08T18:21:57.615802,1,773,0.0505
2026-03-08T18:21:57.821932,1,773,0.0511
2026-03-08T18:21:58.022076,1,773,0.0447
2026-03-08T18:21:58.163301,1,773,0.0431
2026-03-08T18:21:58.369050,1,773,0.0488
2026-03-08T18:21:58.584623,1,773,0.0510
2026-03-08T18:21:58.729202,1,773,0.0457
2026-03-08T18:21:58.913350,1,773,0.0478
2026-03-08T18:21:59.079239,1,773,0.0478
2026-03-08T18:21:59.274518,1,773,0.0446
2026-03-08T18:21:59.468415,1,773,0.0505
2026-03-08T18:21:59.643962,1,773,0.0559
2026-03-08T18:21:59.838712,1,773,0.0572
2026-03-08T18:21:59.994683,1,775,0.0669
2026-03-08T18:22:00.162473,1,775,0.0480
2026-03-08T18:22:00.323655,1,775,0.0491
2026-03-08T18:22:00.494052,1,775,0.0605
2026-03-08T18:22:00.638765,1,775,0.0560
2026-03-08T18:22:00.817512,1,775,0.0483
2026-03-08T18:22:00.969832,1,777,0.0427
2026-03-08T18:22:01.609254,1,777,0.0412
2026-03-08T18:22:02.660615,1,777,0.0485
2026-03-08T18:22:03.245055,1,777,0.0408
2026-03-08T18:22:03.703194,1,777,0.0363
2026-03-08T18:22:04.105617,1,777,0.0370
2026-03-08T18:22:04.287626,1,777,0.0384
2026-03-08T18:22:04.451256,1,777,0.0379
2026-03-08T18:22:04.637397,1,777,0.0416
2026-03-08T18:22:04.814140,1,777,0.0368
2026-03-08T18:22:05.304165,1,777,0.0338
2026-03-08T18:22:16.947306,1,784,0.0468
2026-03-08T18:22:17.993746,1,786,0.0460
2026-03-08T18:22:18.761911,1,786,0.0456
2026-03-08T18:22:19.365132,1,786,0.0466
2026-03-08T18:22:19.722247,1,786,0.0658
2026-03-08T18:22:19.942597,1,786,0.0457
2026-03-08T18:22:20.101751,1,786,0.0449
2026-03-08T18:22:20.295498,1,786,0.0452
2026-03-08T18:22:20.497785,1,786,0.0445
2026-03-08T18:22:20.696800,1,786,0.0446
2026-03-08T18:22:20.954870,1,786,0.0480
2026-03-08T18:22:21.203790,1,786,0.0456
2026-03-08T18:22:21.559187,1,786,0.0501
2026-03-08T18:22:21.796739,1,786,0.0451
2026-03-08T18:22:22.095495,1,786,0.0423
2026-03-08T18:22:22.343004,1,786,0.0430
2026-03-08T18:22:22.571354,1,786,0.0586
2026-03-08T18:22:22.943465,1,786,0.0444
2026-03-08T18:22:23.328687,1,786,0.0451
